Date,Stations,Max_Temp
21-11-1976,Satkhira,31.1
21-11-1976,Srimangal,****
21-11-1976,Sylhet,27.6
22-11-1976,Barisal,30
22-11-1976,Bhola,30.4
22-11-1976,Bogra,28.4
22-11-1976,Ishurdi,28.5
22-11-1976,Khepupara,27.8
22-11-1976,Khulna,30.6
22-11-1976,Patuakhali,****
22-11-1976,Rajshahi,28.7
22-11-1976,Rangpur,****
22-11-1976,Satkhira,32
22-11-1976,Srimangal,****
22-11-1976,Sylhet,28.3
23-11-1976,Barisal,30
23-11-1976,Bhola,30.9
23-11-1976,Bogra,29.4
23-11-1976,Ishurdi,29.6
23-11-1976,Khepupara,30
23-11-1976,Khulna,31.7
23-11-1976,Patuakhali,****
23-11-1976,Rajshahi,29.9
23-11-1976,Rangpur,****
23-11-1976,Satkhira,31.7
23-11-1976,Srimangal,****
23-11-1976,Sylhet,29.1
24-11-1976,Barisal,30
24-11-1976,Bhola,31.9
24-11-1976,Bogra,29
24-11-1976,Ishurdi,29.3
24-11-1976,Khepupara,31.1
24-11-1976,Khulna,31.8
24-11-1976,Patuakhali,****
24-11-1976,Rajshahi,30
24-11-1976,Rangpur,****
24-11-1976,Satkhira,31.1
24-11-1976,Srimangal,****
24-11-1976,Sylhet,28.3
25-11-1976,Barisal,31.2
25-11-1976,Bhola,31.9
25-11-1976,Bogra,29.7
25-11-1976,Ishurdi,29.3
25-11-1976,Khepupara,29.4
25-11-1976,Khulna,31.9
25-11-1976,Patuakhali,****
25-11-1976,Rajshahi,29.4
25-11-1976,Rangpur,****
25-11-1976,Satkhira,31.2
25-11-1976,Srimangal,****
25-11-1976,Sylhet,29.4
26-11-1976,Barisal,28.3
26-11-1976,Bhola,****
26-11-1976,Bogra,29.3
26-11-1976,Ishurdi,27
26-11-1976,Khepupara,28.9
26-11-1976,Khulna,27.9
26-11-1976,Patuakhali,****
26-11-1976,Rajshahi,28.1
26-11-1976,Rangpur,****
26-11-1976,Satkhira,28.9
26-11-1976,Srimangal,****
26-11-1976,Sylhet,28.8
27-11-1976,Barisal,28.3
27-11-1976,Bhola,22.9
27-11-1976,Bogra,29.2
27-11-1976,Ishurdi,29
27-11-1976,Khepupara,22.8
27-11-1976,Khulna,26.7
27-11-1976,Patuakhali,****
27-11-1976,Rajshahi,29.8
27-11-1976,Rangpur,****
27-11-1976,Satkhira,27.7
27-11-1976,Srimangal,****
27-11-1976,Sylhet,23.2
28-11-1976,Barisal,24.9
28-11-1976,Bhola,24.3
28-11-1976,Bogra,27.8
28-11-1976,Ishurdi,27
28-11-1976,Khepupara,26.7
28-11-1976,Khulna,26.5
28-11-1976,Patuakhali,****
28-11-1976,Rajshahi,30
28-11-1976,Rangpur,****
28-11-1976,Satkhira,27.8
28-11-1976,Srimangal,****
28-11-1976,Sylhet,26.8
29-11-1976,Barisal,24.9
29-11-1976,Bhola,25.9
29-11-1976,Bogra,27.8
29-11-1976,Ishurdi,26
29-11-1976,Khepupara,30.6
29-11-1976,Khulna,26.4
29-11-1976,Patuakhali,****
29-11-1976,Rajshahi,27.8
29-11-1976,Rangpur,****
29-11-1976,Satkhira,28.2
29-11-1976,Srimangal,****
29-11-1976,Sylhet,25.6
30-11-1976,Barisal,27.3
30-11-1976,Bhola,27.9
30-11-1976,Bogra,27.4
30-11-1976,Ishurdi,27
30-11-1976,Khepupara,27.2
30-11-1976,Khulna,27.8
30-11-1976,Patuakhali,****
30-11-1976,Rajshahi,28
30-11-1976,Rangpur,****
30-11-1976,Satkhira,28.7
30-11-1976,Srimangal,****
30-11-1976,Sylhet,27.4
1976-06-31,Barisal,
1976-06-31,Bhola,
1976-06-31,Bogra,
1976-06-31,Ishurdi,
1976-06-31,Khepupara,
1976-06-31,Khulna,
1976-06-31,Patuakhali,
1976-06-31,Rajshahi,
1976-06-31,Rangpur,
1976-06-31,Satkhira,
1976-06-31,Srimangal,
1976-06-31,Sylhet,
1976-09-31,Barisal,
1976-09-31,Bhola,
1976-09-31,Bogra,
1976-09-31,Ishurdi,
1976-09-31,Khepupara,
1976-09-31,Khulna,
1976-09-31,Patuakhali,
1976-09-31,Rajshahi,
1976-09-31,Rangpur,
1976-09-31,Satkhira,
1976-09-31,Srimangal,
1976-09-31,Sylhet,
1976-11-31,Barisal,
1976-11-31,Bhola,
1976-11-31,Bogra,
1976-11-31,Ishurdi,
1976-11-31,Khepupara,
1976-11-31,Khulna,
1976-11-31,Patuakhali,
1976-11-31,Rajshahi,
1976-11-31,Rangpur,
1976-11-31,Satkhira,
1976-11-31,Srimangal,
1976-11-31,Sylhet,
01-06-1977,Barisal,30.6
01-06-1977,Bhola,31.4
01-06-1977,Bogra,****
01-06-1977,Ishurdi,34.6
01-06-1977,Khepupara,****
01-06-1977,Khulna,32.6
01-06-1977,Patuakhali,33
01-06-1977,Rajshahi,36.5
01-06-1977,Rangpur,****
01-06-1977,Satkhira,34.3
01-06-1977,Srimangal,30.5
01-06-1977,Sylhet,28.3
02-06-1977,Barisal,33.9
02-06-1977,Bhola,29.9
02-06-1977,Bogra,****
02-06-1977,Ishurdi,31.8
02-06-1977,Khepupara,****
02-06-1977,Khulna,34
02-06-1977,Patuakhali,31
02-06-1977,Rajshahi,34.7
02-06-1977,Rangpur,****
02-06-1977,Satkhira,35.5
02-06-1977,Srimangal,30.5
02-06-1977,Sylhet,26.3
03-06-1977,Barisal,31.1
03-06-1977,Bhola,30.6
03-06-1977,Bogra,****
03-06-1977,Ishurdi,32.8
03-06-1977,Khepupara,****
03-06-1977,Khulna,****
03-06-1977,Patuakhali,30
03-06-1977,Rajshahi,34.6
03-06-1977,Rangpur,****
03-06-1977,Satkhira,33.7
03-06-1977,Srimangal,28.8
03-06-1977,Sylhet,26.8
04-06-1977,Barisal,31.2
04-06-1977,Bhola,30.4
04-06-1977,Bogra,****
04-06-1977,Ishurdi,31.5
04-06-1977,Khepupara,****
04-06-1977,Khulna,****
04-06-1977,Patuakhali,31
04-06-1977,Rajshahi,32.4
04-06-1977,Rangpur,****
04-06-1977,Satkhira,34.7
04-06-1977,Srimangal,32.8
04-06-1977,Sylhet,30
05-06-1977,Barisal,31.2
05-06-1977,Bhola,28.8
05-06-1977,Bogra,****
05-06-1977,Ishurdi,26.8
05-06-1977,Khepupara,****
05-06-1977,Khulna,****
05-06-1977,Patuakhali,31
05-06-1977,Rajshahi,27.5
05-06-1977,Rangpur,****
05-06-1977,Satkhira,31.7
05-06-1977,Srimangal,25.5
05-06-1977,Sylhet,26.1
06-06-1977,Barisal,31.8
06-06-1977,Bhola,31.6
06-06-1977,Bogra,****
06-06-1977,Ishurdi,32.3
06-06-1977,Khepupara,****
06-06-1977,Khulna,****
06-06-1977,Patuakhali,30.5
06-06-1977,Rajshahi,29.9
06-06-1977,Rangpur,****
06-06-1977,Satkhira,33.3
06-06-1977,Srimangal,31.1
06-06-1977,Sylhet,27.8
07-06-1977,Barisal,31.8
07-06-1977,Bhola,31.7
07-06-1977,Bogra,****
07-06-1977,Ishurdi,33.3
07-06-1977,Khepupara,****
07-06-1977,Khulna,34
07-06-1977,Patuakhali,31.5
07-06-1977,Rajshahi,34
07-06-1977,Rangpur,****
07-06-1977,Satkhira,34.4
07-06-1977,Srimangal,32.8
07-06-1977,Sylhet,28.3
08-06-1977,Barisal,33
08-06-1977,Bhola,****
08-06-1977,Bogra,****
08-06-1977,Ishurdi,29.8
08-06-1977,Khepupara,****
08-06-1977,Khulna,34.5
08-06-1977,Patuakhali,31.7
08-06-1977,Rajshahi,34
08-06-1977,Rangpur,****
08-06-1977,Satkhira,34.7
08-06-1977,Srimangal,32.3
08-06-1977,Sylhet,28.3
09-06-1977,Barisal,32.8
09-06-1977,Bhola,32.4
09-06-1977,Bogra,****
09-06-1977,Ishurdi,33.4
09-06-1977,Khepupara,****
09-06-1977,Khulna,36.1
09-06-1977,Patuakhali,31
09-06-1977,Rajshahi,33.5
09-06-1977,Rangpur,****
09-06-1977,Satkhira,35.7
09-06-1977,Srimangal,29.9
09-06-1977,Sylhet,28.2
10-06-1977,Barisal,33.3
10-06-1977,Bhola,32.9
10-06-1977,Bogra,****
10-06-1977,Ishurdi,34
10-06-1977,Khepupara,****
10-06-1977,Khulna,34.8
10-06-1977,Patuakhali,31.6
10-06-1977,Rajshahi,34.5
10-06-1977,Rangpur,****
10-06-1977,Satkhira,35.8
10-06-1977,Srimangal,31.7
10-06-1977,Sylhet,27.5
11-06-1977,Barisal,33.3
11-06-1977,Bhola,32.9
11-06-1977,Bogra,****
11-06-1977,Ishurdi,34.6
11-06-1977,Khepupara,****
11-06-1977,Khulna,35.2
11-06-1977,Patuakhali,35
11-06-1977,Rajshahi,35
11-06-1977,Rangpur,****
11-06-1977,Satkhira,36.3
11-06-1977,Srimangal,34.4
11-06-1977,Sylhet,31.8
12-06-1977,Barisal,34.4
12-06-1977,Bhola,33.4
12-06-1977,Bogra,****
12-06-1977,Ishurdi,31.8
12-06-1977,Khepupara,****
12-06-1977,Khulna,35.3
12-06-1977,Patuakhali,34.6
12-06-1977,Rajshahi,32.5
12-06-1977,Rangpur,****
12-06-1977,Satkhira,35.1
12-06-1977,Srimangal,30.6
12-06-1977,Sylhet,25
13-06-1977,Barisal,32.8
13-06-1977,Bhola,31.7
13-06-1977,Bogra,****
13-06-1977,Ishurdi,33.4
13-06-1977,Khepupara,****
13-06-1977,Khulna,34.7
13-06-1977,Patuakhali,34.1
13-06-1977,Rajshahi,34
13-06-1977,Rangpur,****
13-06-1977,Satkhira,36.3
13-06-1977,Srimangal,****
13-06-1977,Sylhet,28.1
14-06-1977,Barisal,32.1
14-06-1977,Bhola,31.9
14-06-1977,Bogra,****
14-06-1977,Ishurdi,32.6
14-06-1977,Khepupara,****
14-06-1977,Khulna,33.2
14-06-1977,Patuakhali,34.1
14-06-1977,Rajshahi,34.3
14-06-1977,Rangpur,****
14-06-1977,Satkhira,34.7
14-06-1977,Srimangal,31.6
14-06-1977,Sylhet,30.6
15-06-1977,Barisal,30
15-06-1977,Bhola,29.9
15-06-1977,Bogra,****
15-06-1977,Ishurdi,30.7
15-06-1977,Khepupara,****
15-06-1977,Khulna,32
15-06-1977,Patuakhali,34
15-06-1977,Rajshahi,32.1
15-06-1977,Rangpur,****
15-06-1977,Satkhira,32.7
15-06-1977,Srimangal,32.7
15-06-1977,Sylhet,30.3
16-06-1977,Barisal,28.3
16-06-1977,Bhola,27.4
16-06-1977,Bogra,****
16-06-1977,Ishurdi,29.6
16-06-1977,Khepupara,****
16-06-1977,Khulna,28.2
16-06-1977,Patuakhali,31
16-06-1977,Rajshahi,29.2
16-06-1977,Rangpur,****
16-06-1977,Satkhira,28.3
16-06-1977,Srimangal,32.2
16-06-1977,Sylhet,28.7
17-06-1977,Barisal,27.8
17-06-1977,Bhola,28.1
17-06-1977,Bogra,****
17-06-1977,Ishurdi,28.8
17-06-1977,Khepupara,****
17-06-1977,Khulna,29.3
17-06-1977,Patuakhali,30
17-06-1977,Rajshahi,28
17-06-1977,Rangpur,****
17-06-1977,Satkhira,30.6
17-06-1977,Srimangal,31.1
17-06-1977,Sylhet,28.5
18-06-1977,Barisal,30.6
18-06-1977,Bhola,29.1
18-06-1977,Bogra,****
18-06-1977,Ishurdi,30.8
18-06-1977,Khepupara,****
18-06-1977,Khulna,30.7
18-06-1977,Patuakhali,28.3
18-06-1977,Rajshahi,28.1
18-06-1977,Rangpur,****
18-06-1977,Satkhira,26.7
18-06-1977,Srimangal,31.1
18-06-1977,Sylhet,30.6
19-06-1977,Barisal,31.1
19-06-1977,Bhola,30.9
19-06-1977,Bogra,****
19-06-1977,Ishurdi,30
19-06-1977,Khepupara,****
19-06-1977,Khulna,31.7
19-06-1977,Patuakhali,31
19-06-1977,Rajshahi,30
19-06-1977,Rangpur,****
19-06-1977,Satkhira,29.1
19-06-1977,Srimangal,33.4
19-06-1977,Sylhet,33.4
20-06-1977,Barisal,30.6
20-06-1977,Bhola,29.9
20-06-1977,Bogra,****
20-06-1977,Ishurdi,32.8
20-06-1977,Khepupara,****
20-06-1977,Khulna,32.3
20-06-1977,Patuakhali,30.7
20-06-1977,Rajshahi,34.1
20-06-1977,Rangpur,****
20-06-1977,Satkhira,32.2
20-06-1977,Srimangal,34.9
20-06-1977,Sylhet,33.2
21-06-1977,Barisal,****
21-06-1977,Bhola,27.9
21-06-1977,Bogra,****
21-06-1977,Ishurdi,31.1
21-06-1977,Khepupara,****
21-06-1977,Khulna,28.8
21-06-1977,Patuakhali,30.4
21-06-1977,Rajshahi,32.9
21-06-1977,Rangpur,****
21-06-1977,Satkhira,29.9
21-06-1977,Srimangal,33.3
21-06-1977,Sylhet,31.6
22-06-1977,Barisal,27.8
22-06-1977,Bhola,27.4
22-06-1977,Bogra,****
22-06-1977,Ishurdi,28.4
22-06-1977,Khepupara,****
22-06-1977,Khulna,27.8
22-06-1977,Patuakhali,26.5
22-06-1977,Rajshahi,28.3
22-06-1977,Rangpur,****
22-06-1977,Satkhira,35.5
22-06-1977,Srimangal,27.2
22-06-1977,Sylhet,29.6
23-06-1977,Barisal,27.8
23-06-1977,Bhola,28.8
23-06-1977,Bogra,****
23-06-1977,Ishurdi,28.3
23-06-1977,Khepupara,****
23-06-1977,Khulna,29.7
23-06-1977,Patuakhali,28.5
23-06-1977,Rajshahi,28.5
23-06-1977,Rangpur,****
23-06-1977,Satkhira,31.3
23-06-1977,Srimangal,29.9
23-06-1977,Sylhet,28.3
24-06-1977,Barisal,28.9
24-06-1977,Bhola,28.4
24-06-1977,Bogra,****
24-06-1977,Ishurdi,30.8
24-06-1977,Khepupara,****
24-06-1977,Khulna,31
24-06-1977,Patuakhali,29.7
24-06-1977,Rajshahi,29.5
24-06-1977,Rangpur,****
24-06-1977,Satkhira,31.1
24-06-1977,Srimangal,29.9
24-06-1977,Sylhet,28.4
25-06-1977,Barisal,26.7
25-06-1977,Bhola,26.3
25-06-1977,Bogra,****
25-06-1977,Ishurdi,28.8
25-06-1977,Khepupara,****
25-06-1977,Khulna,27
25-06-1977,Patuakhali,30
25-06-1977,Rajshahi,29
25-06-1977,Rangpur,****
25-06-1977,Satkhira,27.4
25-06-1977,Srimangal,30.5
25-06-1977,Sylhet,28.3
26-06-1977,Barisal,27.8
26-06-1977,Bhola,28.4
26-06-1977,Bogra,****
26-06-1977,Ishurdi,26.8
26-06-1977,Khepupara,****
26-06-1977,Khulna,26.3
26-06-1977,Patuakhali,27
26-06-1977,Rajshahi,29.5
26-06-1977,Rangpur,****
26-06-1977,Satkhira,26.6
26-06-1977,Srimangal,28.8
26-06-1977,Sylhet,26.7
27-06-1977,Barisal,26.1
27-06-1977,Bhola,25.9
27-06-1977,Bogra,****
27-06-1977,Ishurdi,26.8
27-06-1977,Khepupara,****
27-06-1977,Khulna,27.4
27-06-1977,Patuakhali,25.3
27-06-1977,Rajshahi,29.5
27-06-1977,Rangpur,****
27-06-1977,Satkhira,30.6
27-06-1977,Srimangal,28.9
27-06-1977,Sylhet,25.8
28-06-1977,Barisal,26.1
28-06-1977,Bhola,25.4
28-06-1977,Bogra,****
28-06-1977,Ishurdi,27.3
28-06-1977,Khepupara,****
28-06-1977,Khulna,26.7
28-06-1977,Patuakhali,25
28-06-1977,Rajshahi,27
28-06-1977,Rangpur,****
28-06-1977,Satkhira,27.7
28-06-1977,Srimangal,27.2
28-06-1977,Sylhet,30.6
29-06-1977,Barisal,28.3
29-06-1977,Bhola,27.7
29-06-1977,Bogra,****
29-06-1977,Ishurdi,26.2
29-06-1977,Khepupara,****
29-06-1977,Khulna,28.7
29-06-1977,Patuakhali,27.5
29-06-1977,Rajshahi,27
29-06-1977,Rangpur,****
29-06-1977,Satkhira,29.3
29-06-1977,Srimangal,31.2
29-06-1977,Sylhet,30.1
30-06-1977,Barisal,28.9
30-06-1977,Bhola,30.4
30-06-1977,Bogra,****
30-06-1977,Ishurdi,32.1
30-06-1977,Khepupara,****
30-06-1977,Khulna,32.1
30-06-1977,Patuakhali,30
30-06-1977,Rajshahi,31.5
30-06-1977,Rangpur,****
30-06-1977,Satkhira,31.6
30-06-1977,Srimangal,33.3
30-06-1977,Sylhet,32.2
01-07-1977,Barisal,32
01-07-1977,Bhola,31.2
01-07-1977,Bogra,32.8
01-07-1977,Ishurdi,32.2
01-07-1977,Khepupara,****
01-07-1977,Khulna,****
01-07-1977,Patuakhali,30
01-07-1977,Rajshahi,34
01-07-1977,Rangpur,****
01-07-1977,Satkhira,33.7
01-07-1977,Srimangal,****
01-07-1977,Sylhet,****
02-07-1977,Barisal,31.7
02-07-1977,Bhola,31.4
02-07-1977,Bogra,32.8
02-07-1977,Ishurdi,32.8
02-07-1977,Khepupara,****
02-07-1977,Khulna,****
02-07-1977,Patuakhali,31
02-07-1977,Rajshahi,33.5
02-07-1977,Rangpur,****
02-07-1977,Satkhira,34.3
02-07-1977,Srimangal,****
02-07-1977,Sylhet,30.8
03-07-1977,Barisal,30.6
03-07-1977,Bhola,31.3
03-07-1977,Bogra,32.9
03-07-1977,Ishurdi,31.8
03-07-1977,Khepupara,****
03-07-1977,Khulna,****
03-07-1977,Patuakhali,30.5
03-07-1977,Rajshahi,33.3
03-07-1977,Rangpur,****
03-07-1977,Satkhira,33.3
03-07-1977,Srimangal,****
03-07-1977,Sylhet,33.3
04-07-1977,Barisal,30
04-07-1977,Bhola,29.9
04-07-1977,Bogra,32.2
04-07-1977,Ishurdi,31.8
04-07-1977,Khepupara,****
04-07-1977,Khulna,****
04-07-1977,Patuakhali,31.5
04-07-1977,Rajshahi,32.5
04-07-1977,Rangpur,****
04-07-1977,Satkhira,34.4
04-07-1977,Srimangal,****
04-07-1977,Sylhet,33.6
05-07-1977,Barisal,32.1
05-07-1977,Bhola,30.4
05-07-1977,Bogra,32.2
05-07-1977,Ishurdi,****
05-07-1977,Khepupara,****
05-07-1977,Khulna,****
05-07-1977,Patuakhali,30
05-07-1977,Rajshahi,32
05-07-1977,Rangpur,****
05-07-1977,Satkhira,****
05-07-1977,Srimangal,****
05-07-1977,Sylhet,32.8
06-07-1977,Barisal,32.2
06-07-1977,Bhola,28.3
06-07-1977,Bogra,30.4
06-07-1977,Ishurdi,****
06-07-1977,Khepupara,****
06-07-1977,Khulna,****
06-07-1977,Patuakhali,29.5
06-07-1977,Rajshahi,32
06-07-1977,Rangpur,****
06-07-1977,Satkhira,30.1
06-07-1977,Srimangal,****
06-07-1977,Sylhet,27.8
07-07-1977,Barisal,30
07-07-1977,Bhola,30.9
07-07-1977,Bogra,31.4
07-07-1977,Ishurdi,****
07-07-1977,Khepupara,****
07-07-1977,Khulna,****
07-07-1977,Patuakhali,****
07-07-1977,Rajshahi,32
07-07-1977,Rangpur,****
07-07-1977,Satkhira,33.6
07-07-1977,Srimangal,****
07-07-1977,Sylhet,32.7
08-07-1977,Barisal,27.8
08-07-1977,Bhola,28.4
08-07-1977,Bogra,31.3
08-07-1977,Ishurdi,****
08-07-1977,Khepupara,****
08-07-1977,Khulna,****
08-07-1977,Patuakhali,29
08-07-1977,Rajshahi,32.9
08-07-1977,Rangpur,****
08-07-1977,Satkhira,29
08-07-1977,Srimangal,****
08-07-1977,Sylhet,31.8
09-07-1977,Barisal,30.9
09-07-1977,Bhola,30.9
09-07-1977,Bogra,32.2
09-07-1977,Ishurdi,****
09-07-1977,Khepupara,****
09-07-1977,Khulna,****
09-07-1977,Patuakhali,29.8
09-07-1977,Rajshahi,33
09-07-1977,Rangpur,****
09-07-1977,Satkhira,32.1
09-07-1977,Srimangal,****
09-07-1977,Sylhet,32.9
10-07-1977,Barisal,30
10-07-1977,Bhola,29.3
10-07-1977,Bogra,30.8
10-07-1977,Ishurdi,****
10-07-1977,Khepupara,****
10-07-1977,Khulna,****
10-07-1977,Patuakhali,29.6
10-07-1977,Rajshahi,33.4
10-07-1977,Rangpur,****
10-07-1977,Satkhira,31.3
10-07-1977,Srimangal,****
10-07-1977,Sylhet,31.7
11-07-1977,Barisal,30.6
11-07-1977,Bhola,31.9
11-07-1977,Bogra,32.2
11-07-1977,Ishurdi,****
11-07-1977,Khepupara,****
11-07-1977,Khulna,****
11-07-1977,Patuakhali,31.1
11-07-1977,Rajshahi,33
11-07-1977,Rangpur,****
11-07-1977,Satkhira,32.8
11-07-1977,Srimangal,****
11-07-1977,Sylhet,31.1
12-07-1977,Barisal,31.7
12-07-1977,Bhola,31.4
12-07-1977,Bogra,30.6
12-07-1977,Ishurdi,****
12-07-1977,Khepupara,****
12-07-1977,Khulna,****
12-07-1977,Patuakhali,31.7
12-07-1977,Rajshahi,31.4
12-07-1977,Rangpur,****
12-07-1977,Satkhira,33.8
12-07-1977,Srimangal,****
12-07-1977,Sylhet,30
13-07-1977,Barisal,27.2
13-07-1977,Bhola,28.9
13-07-1977,Bogra,29.4
13-07-1977,Ishurdi,****
13-07-1977,Khepupara,****
13-07-1977,Khulna,****
13-07-1977,Patuakhali,30
13-07-1977,Rajshahi,31.3
13-07-1977,Rangpur,****
13-07-1977,Satkhira,28.7
13-07-1977,Srimangal,****
13-07-1977,Sylhet,27.5
14-07-1977,Barisal,28.9
14-07-1977,Bhola,28.9
14-07-1977,Bogra,28.3
14-07-1977,Ishurdi,****
14-07-1977,Khepupara,****
14-07-1977,Khulna,****
14-07-1977,Patuakhali,29.5
14-07-1977,Rajshahi,28.7
14-07-1977,Rangpur,****
14-07-1977,Satkhira,28.8
14-07-1977,Srimangal,****
14-07-1977,Sylhet,28.6
15-07-1977,Barisal,26
15-07-1977,Bhola,29.9
15-07-1977,Bogra,28.1
15-07-1977,Ishurdi,****
15-07-1977,Khepupara,****
15-07-1977,Khulna,****
15-07-1977,Patuakhali,30
15-07-1977,Rajshahi,31.4
15-07-1977,Rangpur,****
15-07-1977,Satkhira,31.6
15-07-1977,Srimangal,****
15-07-1977,Sylhet,28.3
16-07-1977,Barisal,29.3
16-07-1977,Bhola,28.9
16-07-1977,Bogra,29.3
16-07-1977,Ishurdi,****
16-07-1977,Khepupara,****
16-07-1977,Khulna,****
16-07-1977,Patuakhali,29
16-07-1977,Rajshahi,31.3
16-07-1977,Rangpur,****
16-07-1977,Satkhira,32.2
16-07-1977,Srimangal,****
16-07-1977,Sylhet,29.4
17-07-1977,Barisal,31.1
17-07-1977,Bhola,32.2
17-07-1977,Bogra,30.3
17-07-1977,Ishurdi,****
17-07-1977,Khepupara,****
17-07-1977,Khulna,****
17-07-1977,Patuakhali,31
17-07-1977,Rajshahi,27.6
17-07-1977,Rangpur,****
17-07-1977,Satkhira,29.8
17-07-1977,Srimangal,****
17-07-1977,Sylhet,30.4
18-07-1977,Barisal,31.1
18-07-1977,Bhola,31.2
18-07-1977,Bogra,31.7
18-07-1977,Ishurdi,****
18-07-1977,Khepupara,****
18-07-1977,Khulna,****
18-07-1977,Patuakhali,31
18-07-1977,Rajshahi,28.7
18-07-1977,Rangpur,****
18-07-1977,Satkhira,33.2
18-07-1977,Srimangal,****
18-07-1977,Sylhet,30
19-07-1977,Barisal,33.2
19-07-1977,Bhola,32.2
19-07-1977,Bogra,32.4
19-07-1977,Ishurdi,****
19-07-1977,Khepupara,****
19-07-1977,Khulna,****
19-07-1977,Patuakhali,31.5
19-07-1977,Rajshahi,31.7
19-07-1977,Rangpur,****
19-07-1977,Satkhira,33.4
19-07-1977,Srimangal,****
19-07-1977,Sylhet,30.6
20-07-1977,Barisal,32
20-07-1977,Bhola,32.4
20-07-1977,Bogra,33.6
20-07-1977,Ishurdi,****
20-07-1977,Khepupara,****
20-07-1977,Khulna,****
20-07-1977,Patuakhali,32.5
20-07-1977,Rajshahi,34.5
20-07-1977,Rangpur,****
20-07-1977,Satkhira,33.4
20-07-1977,Srimangal,****
20-07-1977,Sylhet,32.2
21-07-1977,Barisal,31.7
21-07-1977,Bhola,32.9
21-07-1977,Bogra,32.1
21-07-1977,Ishurdi,32.5
21-07-1977,Khepupara,****
21-07-1977,Khulna,****
21-07-1977,Patuakhali,32
21-07-1977,Rajshahi,33.7
21-07-1977,Rangpur,****
21-07-1977,Satkhira,33.7
21-07-1977,Srimangal,****
21-07-1977,Sylhet,32.2
22-07-1977,Barisal,33.1
22-07-1977,Bhola,33.2
22-07-1977,Bogra,32.8
22-07-1977,Ishurdi,****
22-07-1977,Khepupara,****
22-07-1977,Khulna,****
22-07-1977,Patuakhali,32
22-07-1977,Rajshahi,34.4
22-07-1977,Rangpur,****
22-07-1977,Satkhira,35.5
22-07-1977,Srimangal,****
22-07-1977,Sylhet,33
23-07-1977,Barisal,29.4
23-07-1977,Bhola,30
23-07-1977,Bogra,32.9
23-07-1977,Ishurdi,****
23-07-1977,Khepupara,****
23-07-1977,Khulna,****
23-07-1977,Patuakhali,33
23-07-1977,Rajshahi,33.9
23-07-1977,Rangpur,****
23-07-1977,Satkhira,31.8
23-07-1977,Srimangal,****
23-07-1977,Sylhet,32.2
24-07-1977,Barisal,29.4
24-07-1977,Bhola,29.9
24-07-1977,Bogra,30.9
24-07-1977,Ishurdi,****
24-07-1977,Khepupara,****
24-07-1977,Khulna,****
24-07-1977,Patuakhali,31.6
24-07-1977,Rajshahi,31.6
24-07-1977,Rangpur,****
24-07-1977,Satkhira,31.1
24-07-1977,Srimangal,****
24-07-1977,Sylhet,32.8
25-07-1977,Barisal,29.4
25-07-1977,Bhola,30.2
25-07-1977,Bogra,31.6
25-07-1977,Ishurdi,36.1
25-07-1977,Khepupara,****
25-07-1977,Khulna,****
25-07-1977,Patuakhali,30.5
25-07-1977,Rajshahi,31.4
25-07-1977,Rangpur,****
25-07-1977,Satkhira,31.1
25-07-1977,Srimangal,****
25-07-1977,Sylhet,32.8
26-07-1977,Barisal,29.4
26-07-1977,Bhola,28.8
26-07-1977,Bogra,30.6
26-07-1977,Ishurdi,32
26-07-1977,Khepupara,****
26-07-1977,Khulna,****
26-07-1977,Patuakhali,30.4
26-07-1977,Rajshahi,31.4
26-07-1977,Rangpur,****
26-07-1977,Satkhira,29.4
26-07-1977,Srimangal,****
26-07-1977,Sylhet,29.3
27-07-1977,Barisal,30.6
27-07-1977,Bhola,30.7
27-07-1977,Bogra,30.8
27-07-1977,Ishurdi,****
27-07-1977,Khepupara,****
27-07-1977,Khulna,****
27-07-1977,Patuakhali,30.5
27-07-1977,Rajshahi,30.5
27-07-1977,Rangpur,****
27-07-1977,Satkhira,30.4
27-07-1977,Srimangal,****
27-07-1977,Sylhet,31.2
28-07-1977,Barisal,28.1
28-07-1977,Bhola,28.9
28-07-1977,Bogra,31
28-07-1977,Ishurdi,****
28-07-1977,Khepupara,****
28-07-1977,Khulna,****
28-07-1977,Patuakhali,30
28-07-1977,Rajshahi,30.1
28-07-1977,Rangpur,****
28-07-1977,Satkhira,28.9
28-07-1977,Srimangal,****
28-07-1977,Sylhet,31.9
29-07-1977,Barisal,28.1
29-07-1977,Bhola,29.7
29-07-1977,Bogra,31.7
29-07-1977,Ishurdi,****
29-07-1977,Khepupara,****
29-07-1977,Khulna,****
29-07-1977,Patuakhali,28
29-07-1977,Rajshahi,29.9
29-07-1977,Rangpur,****
29-07-1977,Satkhira,34.4
29-07-1977,Srimangal,****
29-07-1977,Sylhet,****
30-07-1977,Barisal,28.6
30-07-1977,Bhola,28.2
30-07-1977,Bogra,30.6
30-07-1977,Ishurdi,****
30-07-1977,Khepupara,****
30-07-1977,Khulna,****
30-07-1977,Patuakhali,29.5
30-07-1977,Rajshahi,31.7
30-07-1977,Rangpur,****
30-07-1977,Satkhira,30.6
30-07-1977,Srimangal,****
30-07-1977,Sylhet,30
31-07-1977,Barisal,28.9
31-07-1977,Bhola,28.3
31-07-1977,Bogra,30.1
31-07-1977,Ishurdi,****
31-07-1977,Khepupara,****
31-07-1977,Khulna,****
31-07-1977,Patuakhali,29.5
31-07-1977,Rajshahi,29.6
