Date,Stations,Min_Temp
15-09-1987,Rajshahi,26.6
15-10-1987,Rajshahi,23.8
15-11-1987,Rajshahi,21.3
15-06-1987,Rangpur,24.4
15-07-1987,Rangpur,26
15-08-1987,Rangpur,26
15-09-1987,Rangpur,26
15-10-1987,Rangpur,24
15-11-1987,Rangpur,20.2
15-06-1987,Satkhira,28.4
15-07-1987,Satkhira,28.3
15-08-1987,Satkhira,26.6
15-09-1987,Satkhira,25.2
15-10-1987,Satkhira,26.1
15-11-1987,Satkhira,23.1
15-06-1987,Srimangal,25.6
15-07-1987,Srimangal,25.4
15-08-1987,Srimangal,24.8
15-09-1987,Srimangal,25.3
15-10-1987,Srimangal,21.6
15-11-1987,Srimangal,23.2
15-06-1987,Sylhet,****
15-07-1987,Sylhet,****
15-08-1987,Sylhet,****
15-09-1987,Sylhet,****
15-10-1987,Sylhet,****
15-11-1987,Sylhet,****
16-06-1987,Barisal,****
16-07-1987,Barisal,25
16-08-1987,Barisal,26.8
16-09-1987,Barisal,26.5
16-10-1987,Barisal,25.2
16-11-1987,Barisal,22
16-06-1987,Bhola,****
16-07-1987,Bhola,26
16-08-1987,Bhola,27
16-09-1987,Bhola,26
16-10-1987,Bhola,25.8
16-11-1987,Bhola,21.5
16-06-1987,Bogra,****
16-07-1987,Bogra,27.2
16-08-1987,Bogra,24.3
16-09-1987,Bogra,26.2
16-10-1987,Bogra,25.5
16-11-1987,Bogra,20.2
16-06-1987,Dinajpur,26.4
16-07-1987,Dinajpur,26.2
16-08-1987,Dinajpur,27.5
16-09-1987,Dinajpur,26.5
16-10-1987,Dinajpur,24.5
16-11-1987,Dinajpur,18
16-06-1987,Ishurdi,25
16-07-1987,Ishurdi,26.7
16-08-1987,Ishurdi,27
16-09-1987,Ishurdi,26.7
16-10-1987,Ishurdi,****
16-11-1987,Ishurdi,****
16-06-1987,Jessore,28.3
16-07-1987,Jessore,27
16-08-1987,Jessore,26.5
16-09-1987,Jessore,26.6
16-10-1987,Jessore,25.3
16-11-1987,Jessore,20.5
16-06-1987,Khepupara,****
16-07-1987,Khepupara,26.5
16-08-1987,Khepupara,27
16-09-1987,Khepupara,27
16-10-1987,Khepupara,26
16-11-1987,Khepupara,23
16-06-1987,Khulna,28.4
16-07-1987,Khulna,24.8
16-08-1987,Khulna,26.5
16-09-1987,Khulna,25.5
16-10-1987,Khulna,25.3
16-11-1987,Khulna,21.3
16-06-1987,Patuakhali,28.6
16-07-1987,Patuakhali,27.2
16-08-1987,Patuakhali,26.4
16-09-1987,Patuakhali,26.2
16-10-1987,Patuakhali,25.7
16-11-1987,Patuakhali,22.4
16-06-1987,Rajshahi,****
16-07-1987,Rajshahi,26.4
16-08-1987,Rajshahi,26.3
16-09-1987,Rajshahi,26.5
16-10-1987,Rajshahi,25.3
16-11-1987,Rajshahi,17.6
16-06-1987,Rangpur,25.5
16-07-1987,Rangpur,27
16-08-1987,Rangpur,27.6
16-09-1987,Rangpur,26
16-10-1987,Rangpur,24
16-11-1987,Rangpur,17.6
16-06-1987,Satkhira,27.8
16-07-1987,Satkhira,25.1
16-08-1987,Satkhira,26.8
16-09-1987,Satkhira,26.8
16-10-1987,Satkhira,25.9
16-11-1987,Satkhira,20
16-06-1987,Srimangal,27.4
16-07-1987,Srimangal,26
16-08-1987,Srimangal,25
16-09-1987,Srimangal,25.4
16-10-1987,Srimangal,22.6
16-11-1987,Srimangal,18
16-06-1987,Sylhet,****
16-07-1987,Sylhet,****
16-08-1987,Sylhet,****
16-09-1987,Sylhet,****
16-10-1987,Sylhet,****
16-11-1987,Sylhet,****
17-06-1987,Barisal,****
17-07-1987,Barisal,25.2
17-08-1987,Barisal,27.5
17-09-1987,Barisal,26.8
17-10-1987,Barisal,24.5
17-11-1987,Barisal,20
17-06-1987,Bhola,****
17-07-1987,Bhola,26.5
17-08-1987,Bhola,27
17-09-1987,Bhola,25.4
17-10-1987,Bhola,24.4
17-11-1987,Bhola,20.2
17-06-1987,Bogra,****
17-07-1987,Bogra,27.8
17-08-1987,Bogra,25.3
17-09-1987,Bogra,27.5
17-10-1987,Bogra,25.5
17-11-1987,Bogra,18.8
17-06-1987,Dinajpur,26.8
17-07-1987,Dinajpur,26.2
17-08-1987,Dinajpur,24.8
17-09-1987,Dinajpur,27
17-10-1987,Dinajpur,26
17-11-1987,Dinajpur,17.2
17-06-1987,Ishurdi,27.2
17-07-1987,Ishurdi,26.6
17-08-1987,Ishurdi,26.8
17-09-1987,Ishurdi,27.2
17-10-1987,Ishurdi,****
17-11-1987,Ishurdi,****
17-06-1987,Jessore,28.4
17-07-1987,Jessore,25.8
17-08-1987,Jessore,27.5
17-09-1987,Jessore,26.8
17-10-1987,Jessore,25.4
17-11-1987,Jessore,18.5
17-06-1987,Khepupara,****
17-07-1987,Khepupara,26.5
17-08-1987,Khepupara,25.5
17-09-1987,Khepupara,25.5
17-10-1987,Khepupara,25.5
17-11-1987,Khepupara,22
17-06-1987,Khulna,27.5
17-07-1987,Khulna,24.4
17-08-1987,Khulna,27.3
17-09-1987,Khulna,26
17-10-1987,Khulna,24.9
17-11-1987,Khulna,20.3
17-06-1987,Patuakhali,27
17-07-1987,Patuakhali,26.5
17-08-1987,Patuakhali,27.7
17-09-1987,Patuakhali,26.9
17-10-1987,Patuakhali,23.9
17-11-1987,Patuakhali,21.3
17-06-1987,Rajshahi,****
17-07-1987,Rajshahi,26.1
17-08-1987,Rajshahi,26.4
17-09-1987,Rajshahi,27.4
17-10-1987,Rajshahi,23.4
17-11-1987,Rajshahi,16.3
17-06-1987,Rangpur,26.5
17-07-1987,Rangpur,26.8
17-08-1987,Rangpur,25
17-09-1987,Rangpur,26
17-10-1987,Rangpur,25.2
17-11-1987,Rangpur,17.2
17-06-1987,Satkhira,28.3
17-07-1987,Satkhira,25.5
17-08-1987,Satkhira,27.7
17-09-1987,Satkhira,26.7
17-10-1987,Satkhira,25.2
17-11-1987,Satkhira,19.4
17-06-1987,Srimangal,26.8
17-07-1987,Srimangal,26.2
17-08-1987,Srimangal,25
17-09-1987,Srimangal,25.3
17-10-1987,Srimangal,23.3
17-11-1987,Srimangal,19.2
17-06-1987,Sylhet,****
17-07-1987,Sylhet,****
17-08-1987,Sylhet,****
17-09-1987,Sylhet,****
17-10-1987,Sylhet,****
17-11-1987,Sylhet,****
18-06-1987,Barisal,****
18-07-1987,Barisal,27.8
18-08-1987,Barisal,26
18-09-1987,Barisal,26.8
18-10-1987,Barisal,25.6
18-11-1987,Barisal,19
18-06-1987,Bhola,****
18-07-1987,Bhola,27.2
18-08-1987,Bhola,25.8
18-09-1987,Bhola,27.2
18-10-1987,Bhola,25.4
18-11-1987,Bhola,18.2
18-06-1987,Bogra,****
18-07-1987,Bogra,27.3
18-08-1987,Bogra,26.4
18-09-1987,Bogra,27.6
18-10-1987,Bogra,25.6
18-11-1987,Bogra,16.5
18-06-1987,Dinajpur,****
18-07-1987,Dinajpur,27
18-08-1987,Dinajpur,24.8
18-09-1987,Dinajpur,27.1
18-10-1987,Dinajpur,24.7
18-11-1987,Dinajpur,15.8
18-06-1987,Ishurdi,****
18-07-1987,Ishurdi,26.7
18-08-1987,Ishurdi,26.6
18-09-1987,Ishurdi,27.2
18-10-1987,Ishurdi,****
18-11-1987,Ishurdi,****
18-06-1987,Jessore,26.8
18-07-1987,Jessore,27
18-08-1987,Jessore,27.2
18-09-1987,Jessore,26.8
18-10-1987,Jessore,26
18-11-1987,Jessore,17.5
18-06-1987,Khepupara,****
18-07-1987,Khepupara,26.5
18-08-1987,Khepupara,27
18-09-1987,Khepupara,27.5
18-10-1987,Khepupara,26
18-11-1987,Khepupara,20.5
18-06-1987,Khulna,26.4
18-07-1987,Khulna,26.6
18-08-1987,Khulna,27.6
18-09-1987,Khulna,26.2
18-10-1987,Khulna,25.8
18-11-1987,Khulna,19.3
18-06-1987,Patuakhali,28.2
18-07-1987,Patuakhali,27.2
18-08-1987,Patuakhali,27.5
18-09-1987,Patuakhali,27.1
18-10-1987,Patuakhali,25.8
18-11-1987,Patuakhali,19.9
18-06-1987,Rajshahi,****
18-07-1987,Rajshahi,26.6
18-08-1987,Rajshahi,25.2
18-09-1987,Rajshahi,27.7
18-10-1987,Rajshahi,25.3
18-11-1987,Rajshahi,16
18-06-1987,Rangpur,27.5
18-07-1987,Rangpur,27.8
18-08-1987,Rangpur,25
18-09-1987,Rangpur,26.8
18-10-1987,Rangpur,23
18-11-1987,Rangpur,16.5
18-06-1987,Satkhira,23.2
18-07-1987,Satkhira,27.4
18-08-1987,Satkhira,27.9
18-09-1987,Satkhira,26.9
18-10-1987,Satkhira,26.1
18-11-1987,Satkhira,18.2
18-06-1987,Srimangal,27.5
18-07-1987,Srimangal,26.4
18-08-1987,Srimangal,25.5
18-09-1987,Srimangal,25
18-10-1987,Srimangal,23.7
18-11-1987,Srimangal,18.2
18-06-1987,Sylhet,****
18-07-1987,Sylhet,****
18-08-1987,Sylhet,****
18-09-1987,Sylhet,****
18-10-1987,Sylhet,****
18-11-1987,Sylhet,****
19-06-1987,Barisal,****
19-07-1987,Barisal,26.4
19-08-1987,Barisal,26
19-09-1987,Barisal,27
19-10-1987,Barisal,25.6
19-11-1987,Barisal,16.4
19-06-1987,Bhola,****
19-07-1987,Bhola,26.8
19-08-1987,Bhola,27.2
19-09-1987,Bhola,26.7
19-10-1987,Bhola,25.4
19-11-1987,Bhola,17
19-06-1987,Bogra,****
19-07-1987,Bogra,27.4
19-08-1987,Bogra,27.3
19-09-1987,Bogra,26.5
19-10-1987,Bogra,26
19-11-1987,Bogra,16.4
19-06-1987,Dinajpur,27.3
19-07-1987,Dinajpur,27.2
19-08-1987,Dinajpur,28.2
19-09-1987,Dinajpur,27
19-10-1987,Dinajpur,22.8
19-11-1987,Dinajpur,16.5
19-06-1987,Ishurdi,****
19-07-1987,Ishurdi,26
19-08-1987,Ishurdi,27
19-09-1987,Ishurdi,27.3
19-10-1987,Ishurdi,****
19-11-1987,Ishurdi,****
19-06-1987,Jessore,29.2
19-07-1987,Jessore,26.8
19-08-1987,Jessore,28.4
19-09-1987,Jessore,26.8
19-10-1987,Jessore,25.7
19-11-1987,Jessore,17.4
19-06-1987,Khepupara,****
19-07-1987,Khepupara,24.5
19-08-1987,Khepupara,27.4
19-09-1987,Khepupara,27.5
19-10-1987,Khepupara,26.5
19-11-1987,Khepupara,18
19-06-1987,Khulna,28
19-07-1987,Khulna,26
19-08-1987,Khulna,28.3
19-09-1987,Khulna,26.5
19-10-1987,Khulna,25.6
19-11-1987,Khulna,19
19-06-1987,Patuakhali,26.5
19-07-1987,Patuakhali,26.5
19-08-1987,Patuakhali,28.4
19-09-1987,Patuakhali,27.3
19-10-1987,Patuakhali,26.1
19-11-1987,Patuakhali,19
19-06-1987,Rajshahi,****
19-07-1987,Rajshahi,26.6
19-08-1987,Rajshahi,27.8
19-09-1987,Rajshahi,28.1
19-10-1987,Rajshahi,26.2
19-11-1987,Rajshahi,16
19-06-1987,Rangpur,27
19-07-1987,Rangpur,27.5
19-08-1987,Rangpur,28.2
19-09-1987,Rangpur,23.2
19-10-1987,Rangpur,23
19-11-1987,Rangpur,16.2
19-06-1987,Satkhira,26.8
19-07-1987,Satkhira,26.7
19-08-1987,Satkhira,27.7
19-09-1987,Satkhira,27.6
19-10-1987,Satkhira,25.7
19-11-1987,Satkhira,18.4
19-06-1987,Srimangal,26.2
19-07-1987,Srimangal,25.3
19-08-1987,Srimangal,25.8
19-09-1987,Srimangal,25.3
19-10-1987,Srimangal,23.8
19-11-1987,Srimangal,16.5
19-06-1987,Sylhet,****
19-07-1987,Sylhet,****
19-08-1987,Sylhet,****
19-09-1987,Sylhet,****
19-10-1987,Sylhet,****
19-11-1987,Sylhet,****
20-06-1987,Barisal,****
20-07-1987,Barisal,25
20-08-1987,Barisal,24.1
20-09-1987,Barisal,26
20-10-1987,Barisal,26
20-11-1987,Barisal,18.6
20-06-1987,Bhola,****
20-07-1987,Bhola,25
20-08-1987,Bhola,24
20-09-1987,Bhola,26.7
20-10-1987,Bhola,25.8
20-11-1987,Bhola,19
20-06-1987,Bogra,****
20-07-1987,Bogra,26
20-08-1987,Bogra,25.5
20-09-1987,Bogra,27
20-10-1987,Bogra,23
20-11-1987,Bogra,17.8
20-06-1987,Dinajpur,****
20-07-1987,Dinajpur,26
20-08-1987,Dinajpur,25.7
20-09-1987,Dinajpur,22.8
20-10-1987,Dinajpur,21.4
20-11-1987,Dinajpur,16.2
20-06-1987,Ishurdi,****
20-07-1987,Ishurdi,26.6
20-08-1987,Ishurdi,26.6
20-09-1987,Ishurdi,27.2
20-10-1987,Ishurdi,****
20-11-1987,Ishurdi,****
20-06-1987,Jessore,25.7
20-07-1987,Jessore,26.8
20-08-1987,Jessore,25
20-09-1987,Jessore,26.5
20-10-1987,Jessore,26.4
20-11-1987,Jessore,19.2
20-06-1987,Khepupara,****
20-07-1987,Khepupara,24.5
20-08-1987,Khepupara,25
20-09-1987,Khepupara,26.5
20-10-1987,Khepupara,26
20-11-1987,Khepupara,20.5
20-06-1987,Khulna,25.4
20-07-1987,Khulna,25.6
20-08-1987,Khulna,24.3
20-09-1987,Khulna,26.2
20-10-1987,Khulna,25.6
20-11-1987,Khulna,20.5
20-06-1987,Patuakhali,25
20-07-1987,Patuakhali,27.5
20-08-1987,Patuakhali,26
20-09-1987,Patuakhali,26.9
20-10-1987,Patuakhali,25.8
20-11-1987,Patuakhali,20.5
20-06-1987,Rajshahi,****
20-07-1987,Rajshahi,26
20-08-1987,Rajshahi,25.6
20-09-1987,Rajshahi,26.7
20-10-1987,Rajshahi,23
20-11-1987,Rajshahi,16.2
20-06-1987,Rangpur,26
20-07-1987,Rangpur,26.4
20-08-1987,Rangpur,26
20-09-1987,Rangpur,23
20-10-1987,Rangpur,20.6
20-11-1987,Rangpur,16.8
20-06-1987,Satkhira,26.1
20-07-1987,Satkhira,26.8
20-08-1987,Satkhira,24.3
20-09-1987,Satkhira,27
20-10-1987,Satkhira,27.3
20-11-1987,Satkhira,21.1
20-06-1987,Srimangal,25.5
20-07-1987,Srimangal,25.4
20-08-1987,Srimangal,25.2
20-09-1987,Srimangal,25
20-10-1987,Srimangal,23.5
20-11-1987,Srimangal,16.7
20-06-1987,Sylhet,****
20-07-1987,Sylhet,****
20-08-1987,Sylhet,****
20-09-1987,Sylhet,****
20-10-1987,Sylhet,****
20-11-1987,Sylhet,****
21-06-1987,Barisal,****
21-07-1987,Barisal,25
21-08-1987,Barisal,24
21-09-1987,Barisal,27
21-10-1987,Barisal,23.6
21-11-1987,Barisal,16.5
21-06-1987,Bhola,****
21-07-1987,Bhola,26
21-08-1987,Bhola,26
21-09-1987,Bhola,27.3
21-10-1987,Bhola,22.8
21-11-1987,Bhola,17
21-06-1987,Bogra,****
21-07-1987,Bogra,25.5
21-08-1987,Bogra,****
21-09-1987,Bogra,25.5
21-10-1987,Bogra,22.4
21-11-1987,Bogra,16.4
21-06-1987,Dinajpur,****
21-07-1987,Dinajpur,26
21-08-1987,Dinajpur,24.8
21-09-1987,Dinajpur,26
21-10-1987,Dinajpur,21.4
21-11-1987,Dinajpur,15.8
21-06-1987,Ishurdi,****
21-07-1987,Ishurdi,26.8
21-08-1987,Ishurdi,25.3
21-09-1987,Ishurdi,27.3
21-10-1987,Ishurdi,22
21-11-1987,Ishurdi,****
21-06-1987,Jessore,24.2
21-07-1987,Jessore,26.7
21-08-1987,Jessore,24.5
21-09-1987,Jessore,26.5
21-10-1987,Jessore,21.4
21-11-1987,Jessore,16.2
21-06-1987,Khepupara,****
21-07-1987,Khepupara,27
21-08-1987,Khepupara,26.5
21-09-1987,Khepupara,25
21-10-1987,Khepupara,23.5
21-11-1987,Khepupara,19.5
21-06-1987,Khulna,24.7
21-07-1987,Khulna,25.1
21-08-1987,Khulna,24.3
21-09-1987,Khulna,26.6
21-10-1987,Khulna,22.5
21-11-1987,Khulna,18.3
21-06-1987,Patuakhali,25.7
21-07-1987,Patuakhali,27.3
21-08-1987,Patuakhali,27.4
21-09-1987,Patuakhali,27.2
21-10-1987,Patuakhali,23.7
21-11-1987,Patuakhali,19.3
21-06-1987,Rajshahi,****
21-07-1987,Rajshahi,26.4
21-08-1987,Rajshahi,25.2
21-09-1987,Rajshahi,27.3
21-10-1987,Rajshahi,21.6
21-11-1987,Rajshahi,13.8
21-06-1987,Rangpur,25.5
21-07-1987,Rangpur,25.8
21-08-1987,Rangpur,25
21-09-1987,Rangpur,25
21-10-1987,Rangpur,21
21-11-1987,Rangpur,15.2
21-06-1987,Satkhira,25.6
21-07-1987,Satkhira,26.6
21-08-1987,Satkhira,24.5
21-09-1987,Satkhira,27.3
21-10-1987,Satkhira,22.2
21-11-1987,Satkhira,17
21-06-1987,Srimangal,25.8
21-07-1987,Srimangal,25.7
21-08-1987,Srimangal,25.2
21-09-1987,Srimangal,25
21-10-1987,Srimangal,21.3
21-11-1987,Srimangal,15
21-06-1987,Sylhet,****
21-07-1987,Sylhet,****
21-08-1987,Sylhet,****
21-09-1987,Sylhet,****
21-10-1987,Sylhet,****
21-11-1987,Sylhet,****
22-06-1987,Barisal,24
22-07-1987,Barisal,25
22-08-1987,Barisal,25.6
22-09-1987,Barisal,26.2
22-10-1987,Barisal,19
22-11-1987,Barisal,16.8
22-06-1987,Bhola,24
22-07-1987,Bhola,25.8
22-08-1987,Bhola,26
22-09-1987,Bhola,25
22-10-1987,Bhola,19.6
22-11-1987,Bhola,17
22-06-1987,Bogra,24.7
22-07-1987,Bogra,26
22-08-1987,Bogra,24.5
22-09-1987,Bogra,27
22-10-1987,Bogra,19.2
22-11-1987,Bogra,17
22-06-1987,Dinajpur,24.5
22-07-1987,Dinajpur,27.5
22-08-1987,Dinajpur,24.8
22-09-1987,Dinajpur,24.5
22-10-1987,Dinajpur,18.4
22-11-1987,Dinajpur,15
22-06-1987,Ishurdi,****
22-07-1987,Ishurdi,26.4
22-08-1987,Ishurdi,27
22-09-1987,Ishurdi,27.3
22-10-1987,Ishurdi,****
22-11-1987,Ishurdi,****
22-06-1987,Jessore,25
22-07-1987,Jessore,27.5
22-08-1987,Jessore,27.4
22-09-1987,Jessore,26.7
22-10-1987,Jessore,19.8
22-11-1987,Jessore,16.4
22-06-1987,Khepupara,24
22-07-1987,Khepupara,25.5
22-08-1987,Khepupara,26
22-09-1987,Khepupara,24
22-10-1987,Khepupara,21
22-11-1987,Khepupara,19
22-06-1987,Khulna,24.7
22-07-1987,Khulna,25.6
22-08-1987,Khulna,26.4
22-09-1987,Khulna,26
22-10-1987,Khulna,20.4
22-11-1987,Khulna,17.4
22-06-1987,Patuakhali,26.5
22-07-1987,Patuakhali,27.2
22-08-1987,Patuakhali,25
22-09-1987,Patuakhali,26.2
22-10-1987,Patuakhali,20.4
22-11-1987,Patuakhali,18.6
22-06-1987,Rajshahi,23.9
22-07-1987,Rajshahi,27.7
22-08-1987,Rajshahi,25
22-09-1987,Rajshahi,25.4
22-10-1987,Rajshahi,17.2
22-11-1987,Rajshahi,15.8
22-06-1987,Rangpur,26
22-07-1987,Rangpur,27.4
22-08-1987,Rangpur,26
22-09-1987,Rangpur,25.8
22-10-1987,Rangpur,18.7
22-11-1987,Rangpur,16
22-06-1987,Satkhira,25.3
22-07-1987,Satkhira,26.7
22-08-1987,Satkhira,26.6
22-09-1987,Satkhira,26.9
22-10-1987,Satkhira,19.9
22-11-1987,Satkhira,15.8
22-06-1987,Srimangal,25.4
22-07-1987,Srimangal,25.3
22-08-1987,Srimangal,25.3
22-09-1987,Srimangal,25.2
22-10-1987,Srimangal,20
22-11-1987,Srimangal,15.8
22-06-1987,Sylhet,****
22-07-1987,Sylhet,****
22-08-1987,Sylhet,****
22-09-1987,Sylhet,****
22-10-1987,Sylhet,****
22-11-1987,Sylhet,****
23-06-1987,Barisal,28
23-07-1987,Barisal,26.3
23-08-1987,Barisal,27.4
23-09-1987,Barisal,25.4
23-10-1987,Barisal,19.4
23-11-1987,Barisal,18.4
23-06-1987,Bhola,28
23-07-1987,Bhola,27.6
23-08-1987,Bhola,27
23-09-1987,Bhola,25.2
23-10-1987,Bhola,19.4
23-11-1987,Bhola,18.2
23-06-1987,Bogra,24.4
23-07-1987,Bogra,27.6
23-08-1987,Bogra,26
23-09-1987,Bogra,26
23-10-1987,Bogra,19.5
23-11-1987,Bogra,17
23-06-1987,Dinajpur,24.5
23-07-1987,Dinajpur,26.5
23-08-1987,Dinajpur,25.5
23-09-1987,Dinajpur,24.3
23-10-1987,Dinajpur,19
23-11-1987,Dinajpur,16.5
23-06-1987,Ishurdi,24
23-07-1987,Ishurdi,27
23-08-1987,Ishurdi,25.6
23-09-1987,Ishurdi,26.5
23-10-1987,Ishurdi,****
23-11-1987,Ishurdi,****
23-06-1987,Jessore,24.2
23-07-1987,Jessore,27.5
23-08-1987,Jessore,27
23-09-1987,Jessore,24.5
23-10-1987,Jessore,18.3
23-11-1987,Jessore,17.4
23-06-1987,Khepupara,27
23-07-1987,Khepupara,27
23-08-1987,Khepupara,27.6
23-09-1987,Khepupara,25.5
23-10-1987,Khepupara,21
23-11-1987,Khepupara,19
23-06-1987,Khulna,24.8
23-07-1987,Khulna,26.3
23-08-1987,Khulna,25.4
23-09-1987,Khulna,23.8
23-10-1987,Khulna,19.3
23-11-1987,Khulna,19.5
23-06-1987,Patuakhali,28
23-07-1987,Patuakhali,27.7
23-08-1987,Patuakhali,26.2
23-09-1987,Patuakhali,26.1
23-10-1987,Patuakhali,20.7
23-11-1987,Patuakhali,19.7
23-06-1987,Rajshahi,24.5
23-07-1987,Rajshahi,27.2
23-08-1987,Rajshahi,25.6
23-09-1987,Rajshahi,25.6
23-10-1987,Rajshahi,17.2
23-11-1987,Rajshahi,16.8
23-06-1987,Rangpur,25
23-07-1987,Rangpur,27
23-08-1987,Rangpur,26
23-09-1987,Rangpur,24.8
23-10-1987,Rangpur,19
23-11-1987,Rangpur,16.3
23-06-1987,Satkhira,24.3
23-07-1987,Satkhira,24.8
23-08-1987,Satkhira,27.7
23-09-1987,Satkhira,24.6
23-10-1987,Satkhira,18.3
23-11-1987,Satkhira,17.9
23-06-1987,Srimangal,26.4
23-07-1987,Srimangal,25.6
23-08-1987,Srimangal,26.4
23-09-1987,Srimangal,24.8
23-10-1987,Srimangal,18.8
23-11-1987,Srimangal,16.1
23-06-1987,Sylhet,****
23-07-1987,Sylhet,****
23-08-1987,Sylhet,****
23-09-1987,Sylhet,****
23-10-1987,Sylhet,****
23-11-1987,Sylhet,****
24-06-1987,Barisal,27.4
24-07-1987,Barisal,28
24-08-1987,Barisal,28
24-09-1987,Barisal,25.7
24-10-1987,Barisal,20
24-11-1987,Barisal,18.2
24-06-1987,Bhola,28
24-07-1987,Bhola,27.4
24-08-1987,Bhola,27.8
24-09-1987,Bhola,25
24-10-1987,Bhola,20.4
24-11-1987,Bhola,18.2
24-06-1987,Bogra,24.2
24-07-1987,Bogra,26.7
24-08-1987,Bogra,28
24-09-1987,Bogra,25
24-10-1987,Bogra,21.8
24-11-1987,Bogra,17.5
24-06-1987,Dinajpur,23.5
24-07-1987,Dinajpur,25.2
24-08-1987,Dinajpur,26.2
24-09-1987,Dinajpur,24.6
24-10-1987,Dinajpur,20.4
24-11-1987,Dinajpur,16.8
24-06-1987,Ishurdi,22
24-07-1987,Ishurdi,26.6
24-08-1987,Ishurdi,27.8
24-09-1987,Ishurdi,****
24-10-1987,Ishurdi,****
24-11-1987,Ishurdi,****
24-06-1987,Jessore,24
24-07-1987,Jessore,27.6
24-08-1987,Jessore,27.8
24-09-1987,Jessore,25.3
24-10-1987,Jessore,20.3
24-11-1987,Jessore,17.3
24-06-1987,Khepupara,27.8
24-07-1987,Khepupara,22.5
24-08-1987,Khepupara,28
24-09-1987,Khepupara,24.5
24-10-1987,Khepupara,20.5
24-11-1987,Khepupara,20
24-06-1987,Khulna,27.8
24-07-1987,Khulna,27.3
24-08-1987,Khulna,27.4
24-09-1987,Khulna,24
24-10-1987,Khulna,19.6
24-11-1987,Khulna,18.6
24-06-1987,Patuakhali,27.5
24-07-1987,Patuakhali,27.4
24-08-1987,Patuakhali,28
24-09-1987,Patuakhali,25.4
24-10-1987,Patuakhali,20.9
24-11-1987,Patuakhali,19.4
24-06-1987,Rajshahi,24.8
24-07-1987,Rajshahi,26.2
24-08-1987,Rajshahi,26.6
24-09-1987,Rajshahi,25.4
24-10-1987,Rajshahi,19.6
24-11-1987,Rajshahi,17.6
24-06-1987,Rangpur,24.6
24-07-1987,Rangpur,25.2
24-08-1987,Rangpur,28.2
24-09-1987,Rangpur,24.5
24-10-1987,Rangpur,21.3
24-11-1987,Rangpur,16
24-06-1987,Satkhira,25.5
24-07-1987,Satkhira,27.4
24-08-1987,Satkhira,27.8
24-09-1987,Satkhira,25.8
24-10-1987,Satkhira,19.1
24-11-1987,Satkhira,17
24-06-1987,Srimangal,27
24-07-1987,Srimangal,26.3
24-08-1987,Srimangal,24.6
24-09-1987,Srimangal,24
24-10-1987,Srimangal,19.3
24-11-1987,Srimangal,16.2
24-06-1987,Sylhet,****
24-07-1987,Sylhet,****
24-08-1987,Sylhet,****
24-09-1987,Sylhet,****
24-10-1987,Sylhet,****
24-11-1987,Sylhet,****
25-06-1987,Barisal,28
25-07-1987,Barisal,24.2
25-08-1987,Barisal,26
25-09-1987,Barisal,25
25-10-1987,Barisal,20.6
25-11-1987,Barisal,19.4
25-06-1987,Bhola,27.8
25-07-1987,Bhola,24.8
25-08-1987,Bhola,25
25-09-1987,Bhola,25.4
25-10-1987,Bhola,21.4
25-11-1987,Bhola,19.2
25-06-1987,Bogra,26.5
25-07-1987,Bogra,24.6
25-08-1987,Bogra,28.6
25-09-1987,Bogra,25
25-10-1987,Bogra,22.5
25-11-1987,Bogra,17.7
25-06-1987,Dinajpur,24.9
25-07-1987,Dinajpur,23.5
25-08-1987,Dinajpur,27
25-09-1987,Dinajpur,25
25-10-1987,Dinajpur,21.5
25-11-1987,Dinajpur,15.6
25-06-1987,Ishurdi,24.8
25-07-1987,Ishurdi,25.2
25-08-1987,Ishurdi,27
25-09-1987,Ishurdi,****
25-10-1987,Ishurdi,****
25-11-1987,Ishurdi,****
25-06-1987,Jessore,26.2
25-07-1987,Jessore,24.4
25-08-1987,Jessore,27.2
25-09-1987,Jessore,24.7
25-10-1987,Jessore,21
25-11-1987,Jessore,17.4
25-06-1987,Khepupara,27
25-07-1987,Khepupara,24
25-08-1987,Khepupara,25.2
25-09-1987,Khepupara,25
25-10-1987,Khepupara,22
25-11-1987,Khepupara,20
25-06-1987,Khulna,27.9
25-07-1987,Khulna,23.6
25-08-1987,Khulna,25.5
25-09-1987,Khulna,23.7
25-10-1987,Khulna,22.3
25-11-1987,Khulna,19.1
25-06-1987,Patuakhali,28.2
25-07-1987,Patuakhali,25.2
25-08-1987,Patuakhali,25.7
25-09-1987,Patuakhali,25.5
25-10-1987,Patuakhali,21.7
25-11-1987,Patuakhali,20.5
25-06-1987,Rajshahi,25.3
25-07-1987,Rajshahi,24.8
25-08-1987,Rajshahi,26.6
25-09-1987,Rajshahi,25.2
25-10-1987,Rajshahi,21.2
25-11-1987,Rajshahi,17.4
25-06-1987,Rangpur,25.8
25-07-1987,Rangpur,24
25-08-1987,Rangpur,28.2
25-09-1987,Rangpur,25
25-10-1987,Rangpur,22.2
25-11-1987,Rangpur,16.4
25-06-1987,Satkhira,26.7
25-07-1987,Satkhira,23.9
25-08-1987,Satkhira,26.7
25-09-1987,Satkhira,22.8
25-10-1987,Satkhira,21
25-11-1987,Satkhira,16.5
25-06-1987,Srimangal,27.7
25-07-1987,Srimangal,24.8
25-08-1987,Srimangal,24.9
25-09-1987,Srimangal,23.5
25-10-1987,Srimangal,21.5
25-11-1987,Srimangal,16.2
