Date,Stations,Max_Temp
23-05-1978,Barisal,31.8
23-06-1978,Barisal,28.9
23-03-1978,Bhola,32.9
23-04-1978,Bhola,32.9
23-05-1978,Bhola,31.9
23-06-1978,Bhola,28.9
23-03-1978,Bogra,33.6
23-04-1978,Bogra,35.4
23-05-1978,Bogra,25.6
23-06-1978,Bogra,28.4
23-03-1978,Ishurdi,36.7
23-04-1978,Ishurdi,34.8
23-05-1978,Ishurdi,30.2
23-06-1978,Ishurdi,39.4
23-03-1978,Khepupara,****
23-04-1978,Khepupara,32.4
23-05-1978,Khepupara,31.5
23-06-1978,Khepupara,29.1
23-03-1978,Khulna,34.2
23-04-1978,Khulna,34.9
23-05-1978,Khulna,35.7
23-06-1978,Khulna,29.4
23-03-1978,Patuakhali,****
23-04-1978,Patuakhali,32.8
23-05-1978,Patuakhali,31.7
23-06-1978,Patuakhali,30
23-03-1978,Rajshahi,32
23-04-1978,Rajshahi,****
23-05-1978,Rajshahi,28
23-06-1978,Rajshahi,30.4
23-03-1978,Rangpur,33.5
23-04-1978,Rangpur,32
23-05-1978,Rangpur,25.1
23-06-1978,Rangpur,27.5
23-03-1978,Satkhira,34.6
23-04-1978,Satkhira,35.8
23-05-1978,Satkhira,34.7
23-06-1978,Satkhira,31.6
23-03-1978,Srimangal,32.8
23-04-1978,Srimangal,****
23-05-1978,Srimangal,31.1
23-06-1978,Srimangal,32.8
23-03-1978,Sylhet,29.9
23-04-1978,Sylhet,33.9
23-05-1978,Sylhet,29.2
23-06-1978,Sylhet,31.4
24-03-1978,Barisal,34.3
24-04-1978,Barisal,34.4
24-05-1978,Barisal,30
24-06-1978,Barisal,28.3
24-03-1978,Bhola,34.1
24-04-1978,Bhola,33.4
24-05-1978,Bhola,29.7
24-06-1978,Bhola,28.9
24-03-1978,Bogra,29.7
24-04-1978,Bogra,32.8
24-05-1978,Bogra,27.2
24-06-1978,Bogra,29.4
24-03-1978,Ishurdi,33.4
24-04-1978,Ishurdi,35
24-05-1978,Ishurdi,23.6
24-06-1978,Ishurdi,32
24-03-1978,Khepupara,****
24-04-1978,Khepupara,32.3
24-05-1978,Khepupara,30.4
24-06-1978,Khepupara,28
24-03-1978,Khulna,35.2
24-04-1978,Khulna,36
24-05-1978,Khulna,30.8
24-06-1978,Khulna,30.8
24-03-1978,Patuakhali,35
24-04-1978,Patuakhali,32.8
24-05-1978,Patuakhali,32.4
24-06-1978,Patuakhali,28.9
24-03-1978,Rajshahi,23.1
24-04-1978,Rajshahi,34.5
24-05-1978,Rajshahi,24.2
24-06-1978,Rajshahi,31.6
24-03-1978,Rangpur,34.7
24-04-1978,Rangpur,32
24-05-1978,Rangpur,26.6
24-06-1978,Rangpur,30.1
24-03-1978,Satkhira,36.2
24-04-1978,Satkhira,37.3
24-05-1978,Satkhira,33.1
24-06-1978,Satkhira,29.7
24-03-1978,Srimangal,33.3
24-04-1978,Srimangal,****
24-05-1978,Srimangal,28.3
24-06-1978,Srimangal,30.6
24-03-1978,Sylhet,32.2
24-04-1978,Sylhet,34.4
24-05-1978,Sylhet,25.7
24-06-1978,Sylhet,26.9
25-03-1978,Barisal,31.6
25-04-1978,Barisal,34.3
25-05-1978,Barisal,31.8
25-06-1978,Barisal,26.9
25-03-1978,Bhola,31.9
25-04-1978,Bhola,34.1
25-05-1978,Bhola,31.9
25-06-1978,Bhola,26.4
25-03-1978,Bogra,29.7
25-04-1978,Bogra,32.5
25-05-1978,Bogra,28.4
25-06-1978,Bogra,26
25-03-1978,Ishurdi,31.4
25-04-1978,Ishurdi,33.5
25-05-1978,Ishurdi,30
25-06-1978,Ishurdi,27
25-03-1978,Khepupara,****
25-04-1978,Khepupara,32.9
25-05-1978,Khepupara,32
25-06-1978,Khepupara,28.3
25-03-1978,Khulna,32.4
25-04-1978,Khulna,35.5
25-05-1978,Khulna,32.8
25-06-1978,Khulna,27.9
25-03-1978,Patuakhali,35.1
25-04-1978,Patuakhali,32.9
25-05-1978,Patuakhali,33.7
25-06-1978,Patuakhali,28.9
25-03-1978,Rajshahi,32.5
25-04-1978,Rajshahi,33
25-05-1978,Rajshahi,28.5
25-06-1978,Rajshahi,27.2
25-03-1978,Rangpur,31.7
25-04-1978,Rangpur,31.2
25-05-1978,Rangpur,29.2
25-06-1978,Rangpur,29.4
25-03-1978,Satkhira,35.1
25-04-1978,Satkhira,36.5
25-05-1978,Satkhira,34
25-06-1978,Satkhira,28.6
25-03-1978,Srimangal,31.7
25-04-1978,Srimangal,****
25-05-1978,Srimangal,27.2
25-06-1978,Srimangal,26.1
25-03-1978,Sylhet,26.4
25-04-1978,Sylhet,30.1
25-05-1978,Sylhet,24.7
25-06-1978,Sylhet,26.6
26-03-1978,Barisal,33.9
26-04-1978,Barisal,33.6
26-05-1978,Barisal,31.7
26-06-1978,Barisal,27.8
26-03-1978,Bhola,33.2
26-04-1978,Bhola,33.4
26-05-1978,Bhola,30.9
26-06-1978,Bhola,27.2
26-03-1978,Bogra,33.3
26-04-1978,Bogra,35
26-05-1978,Bogra,28.9
26-06-1978,Bogra,26.4
26-03-1978,Ishurdi,33
26-04-1978,Ishurdi,34.7
26-05-1978,Ishurdi,34
26-06-1978,Ishurdi,26.1
26-03-1978,Khepupara,****
26-04-1978,Khepupara,34.2
26-05-1978,Khepupara,32.2
26-06-1978,Khepupara,28.8
26-03-1978,Khulna,34.9
26-04-1978,Khulna,35.5
26-05-1978,Khulna,34.7
26-06-1978,Khulna,28.8
26-03-1978,Patuakhali,33.9
26-04-1978,Patuakhali,33.9
26-05-1978,Patuakhali,34.2
26-06-1978,Patuakhali,27.8
26-03-1978,Rajshahi,35
26-04-1978,Rajshahi,33.2
26-05-1978,Rajshahi,34
26-06-1978,Rajshahi,25.4
26-03-1978,Rangpur,34.2
26-04-1978,Rangpur,34
26-05-1978,Rangpur,30.1
26-06-1978,Rangpur,26.7
26-03-1978,Satkhira,35.1
26-04-1978,Satkhira,36.1
26-05-1978,Satkhira,35
26-06-1978,Satkhira,27.9
26-03-1978,Srimangal,33.3
26-04-1978,Srimangal,****
26-05-1978,Srimangal,28.9
26-06-1978,Srimangal,28.3
26-03-1978,Sylhet,32.2
26-04-1978,Sylhet,32.9
26-05-1978,Sylhet,25.8
26-06-1978,Sylhet,26.5
27-03-1978,Barisal,34.9
27-04-1978,Barisal,33.9
27-05-1978,Barisal,33.7
27-06-1978,Barisal,31.6
27-03-1978,Bhola,27.9
27-04-1978,Bhola,33.6
27-05-1978,Bhola,32.9
27-06-1978,Bhola,31.4
27-03-1978,Bogra,32.8
27-04-1978,Bogra,33.3
27-05-1978,Bogra,29.4
27-06-1978,Bogra,30.7
27-03-1978,Ishurdi,32.5
27-04-1978,Ishurdi,37.5
27-05-1978,Ishurdi,33
27-06-1978,Ishurdi,24.8
27-03-1978,Khepupara,****
27-04-1978,Khepupara,32.5
27-05-1978,Khepupara,31.9
27-06-1978,Khepupara,30.9
27-03-1978,Khulna,34.8
27-04-1978,Khulna,36.6
27-05-1978,Khulna,36
27-06-1978,Khulna,31
27-03-1978,Patuakhali,35
27-04-1978,Patuakhali,34.2
27-05-1978,Patuakhali,34.2
27-06-1978,Patuakhali,29.2
27-03-1978,Rajshahi,33
27-04-1978,Rajshahi,****
27-05-1978,Rajshahi,31.7
27-06-1978,Rajshahi,30.2
27-03-1978,Rangpur,31.7
27-04-1978,Rangpur,33
27-05-1978,Rangpur,31.1
27-06-1978,Rangpur,30.7
27-03-1978,Satkhira,35.5
27-04-1978,Satkhira,37.3
27-05-1978,Satkhira,36.1
27-06-1978,Satkhira,31.7
27-03-1978,Srimangal,33.9
27-04-1978,Srimangal,****
27-05-1978,Srimangal,27.8
27-06-1978,Srimangal,33.3
27-03-1978,Sylhet,33.1
27-04-1978,Sylhet,31.9
27-05-1978,Sylhet,26.1
27-06-1978,Sylhet,30.6
28-03-1978,Barisal,35
28-04-1978,Barisal,34.4
28-05-1978,Barisal,29.8
28-06-1978,Barisal,31.6
28-03-1978,Bhola,34.7
28-04-1978,Bhola,33.9
28-05-1978,Bhola,30.4
28-06-1978,Bhola,30.9
28-03-1978,Bogra,34.4
28-04-1978,Bogra,33.9
28-05-1978,Bogra,30.6
28-06-1978,Bogra,32.4
28-03-1978,Ishurdi,35
28-04-1978,Ishurdi,37
28-05-1978,Ishurdi,32.3
28-06-1978,Ishurdi,32
28-03-1978,Khepupara,****
28-04-1978,Khepupara,32.5
28-05-1978,Khepupara,30
28-06-1978,Khepupara,29.6
28-03-1978,Khulna,35.7
28-04-1978,Khulna,36.5
28-05-1978,Khulna,33
28-06-1978,Khulna,33.8
28-03-1978,Patuakhali,35.3
28-04-1978,Patuakhali,36.1
28-05-1978,Patuakhali,33.9
28-06-1978,Patuakhali,31.2
28-03-1978,Rajshahi,34.6
28-04-1978,Rajshahi,36.2
28-05-1978,Rajshahi,33.3
28-06-1978,Rajshahi,31.2
28-03-1978,Rangpur,31.6
28-04-1978,Rangpur,31
28-05-1978,Rangpur,28.4
28-06-1978,Rangpur,33.8
28-03-1978,Satkhira,36
28-04-1978,Satkhira,38.3
28-05-1978,Satkhira,34.9
28-06-1978,Satkhira,33.9
28-03-1978,Srimangal,34.4
28-04-1978,Srimangal,****
28-05-1978,Srimangal,30
28-06-1978,Srimangal,32.2
28-03-1978,Sylhet,33.3
28-04-1978,Sylhet,31.1
28-05-1978,Sylhet,30
28-06-1978,Sylhet,31
29-03-1978,Barisal,32.8
29-04-1978,Barisal,33.9
29-05-1978,Barisal,32.5
29-06-1978,Barisal,30.3
29-03-1978,Bhola,32.9
29-04-1978,Bhola,33.9
29-05-1978,Bhola,32.4
29-06-1978,Bhola,29.9
29-03-1978,Bogra,35
29-04-1978,Bogra,33.1
29-05-1978,Bogra,28.9
29-06-1978,Bogra,30.1
29-03-1978,Ishurdi,35.5
29-04-1978,Ishurdi,35.5
29-05-1978,Ishurdi,31.4
29-06-1978,Ishurdi,31
29-03-1978,Khepupara,****
29-04-1978,Khepupara,32.8
29-05-1978,Khepupara,30.7
29-06-1978,Khepupara,29.5
29-03-1978,Khulna,33.3
29-04-1978,Khulna,34.7
29-05-1978,Khulna,34.9
29-06-1978,Khulna,31.1
29-03-1978,Patuakhali,34.2
29-04-1978,Patuakhali,35
29-05-1978,Patuakhali,33.9
29-06-1978,Patuakhali,****
29-03-1978,Rajshahi,35.5
29-04-1978,Rajshahi,35.2
29-05-1978,Rajshahi,31.2
29-06-1978,Rajshahi,31.6
29-03-1978,Rangpur,36.2
29-04-1978,Rangpur,31
29-05-1978,Rangpur,27.3
29-06-1978,Rangpur,31.4
29-03-1978,Satkhira,33.4
29-04-1978,Satkhira,36.2
29-05-1978,Satkhira,36.3
29-06-1978,Satkhira,31.8
29-03-1978,Srimangal,35.6
29-04-1978,Srimangal,****
29-05-1978,Srimangal,33.3
29-06-1978,Srimangal,31.1
29-03-1978,Sylhet,33.8
29-04-1978,Sylhet,32.9
29-05-1978,Sylhet,28.3
29-06-1978,Sylhet,27.8
30-03-1978,Barisal,24.6
30-04-1978,Barisal,33.4
30-05-1978,Barisal,32.2
30-06-1978,Barisal,27.8
30-03-1978,Bhola,24.9
30-04-1978,Bhola,33.7
30-05-1978,Bhola,31.9
30-06-1978,Bhola,28.9
30-03-1978,Bogra,26.7
30-04-1978,Bogra,30.1
30-05-1978,Bogra,29.2
30-06-1978,Bogra,30.6
30-03-1978,Ishurdi,29
30-04-1978,Ishurdi,31.7
30-05-1978,Ishurdi,29.8
30-06-1978,Ishurdi,29.4
30-03-1978,Khepupara,****
30-04-1978,Khepupara,32.4
30-05-1978,Khepupara,31.5
30-06-1978,Khepupara,29
30-03-1978,Khulna,26.6
30-04-1978,Khulna,34.4
30-05-1978,Khulna,34
30-06-1978,Khulna,30.2
30-03-1978,Patuakhali,****
30-04-1978,Patuakhali,35
30-05-1978,Patuakhali,33.4
30-06-1978,Patuakhali,30
30-03-1978,Rajshahi,28
30-04-1978,Rajshahi,34.2
30-05-1978,Rajshahi,30.4
30-06-1978,Rajshahi,30.2
30-03-1978,Rangpur,28.1
30-04-1978,Rangpur,31.2
30-05-1978,Rangpur,30.2
30-06-1978,Rangpur,31.1
30-03-1978,Satkhira,29.7
30-04-1978,Satkhira,35.9
30-05-1978,Satkhira,35.9
30-06-1978,Satkhira,32.3
30-03-1978,Srimangal,27.2
30-04-1978,Srimangal,****
30-05-1978,Srimangal,25
30-06-1978,Srimangal,33.3
30-03-1978,Sylhet,****
30-04-1978,Sylhet,25.8
30-05-1978,Sylhet,26.7
30-06-1978,Sylhet,31.4
31-03-1978,Barisal,31.9
1978-04-31,Barisal,
31-05-1978,Barisal,32.3
1978-06-31,Barisal,
31-03-1978,Bhola,31.4
1978-04-31,Bhola,
31-05-1978,Bhola,31.7
1978-06-31,Bhola,
31-03-1978,Bogra,32.8
1978-04-31,Bogra,
31-05-1978,Bogra,31.4
1978-06-31,Bogra,
31-03-1978,Ishurdi,****
1978-04-31,Ishurdi,
31-05-1978,Ishurdi,32.5
1978-06-31,Ishurdi,
31-03-1978,Khepupara,****
1978-04-31,Khepupara,
31-05-1978,Khepupara,32
1978-06-31,Khepupara,
31-03-1978,Khulna,33.7
1978-04-31,Khulna,
31-05-1978,Khulna,33.8
1978-06-31,Khulna,
31-03-1978,Patuakhali,32.1
1978-04-31,Patuakhali,
31-05-1978,Patuakhali,34.3
1978-06-31,Patuakhali,
31-03-1978,Rajshahi,32.6
1978-04-31,Rajshahi,
31-05-1978,Rajshahi,31.6
1978-06-31,Rajshahi,
31-03-1978,Rangpur,32.2
1978-04-31,Rangpur,
31-05-1978,Rangpur,31.7
1978-06-31,Rangpur,
31-03-1978,Satkhira,34.1
1978-04-31,Satkhira,
31-05-1978,Satkhira,36.1
1978-06-31,Satkhira,
31-03-1978,Srimangal,31.7
1978-04-31,Srimangal,
31-05-1978,Srimangal,33.3
1978-06-31,Srimangal,
31-03-1978,Sylhet,28.1
1978-04-31,Sylhet,
31-05-1978,Sylhet,31.9
1978-06-31,Sylhet,
01-03-1979,Barisal,30.6
01-04-1979,Barisal,33.9
01-05-1979,Barisal,33.9
01-06-1979,Barisal,36.6
01-03-1979,Bhola,****
01-04-1979,Bhola,****
01-05-1979,Bhola,****
01-06-1979,Bhola,****
01-03-1979,Bogra,30.7
01-04-1979,Bogra,38.2
01-05-1979,Bogra,32.8
01-06-1979,Bogra,43.2
01-03-1979,Ishurdi,30.3
01-04-1979,Ishurdi,39
01-05-1979,Ishurdi,37
01-06-1979,Ishurdi,42.8
01-03-1979,Jessore,31.4
01-04-1979,Jessore,35.9
01-05-1979,Jessore,36.2
01-06-1979,Jessore,42.2
01-03-1979,Khepupara,31.2
01-04-1979,Khepupara,32.5
01-05-1979,Khepupara,32.6
01-06-1979,Khepupara,35.6
01-03-1979,Khulna,31.6
01-04-1979,Khulna,35.8
01-05-1979,Khulna,35
01-06-1979,Khulna,39.4
01-03-1979,Patuakhali,32
01-04-1979,Patuakhali,****
01-05-1979,Patuakhali,****
01-06-1979,Patuakhali,37
01-03-1979,Rajshahi,30
01-04-1979,Rajshahi,38.3
01-05-1979,Rajshahi,36
01-06-1979,Rajshahi,43
01-03-1979,Rangpur,****
01-04-1979,Rangpur,****
01-05-1979,Rangpur,****
01-06-1979,Rangpur,****
01-03-1979,Satkhira,31.8
01-04-1979,Satkhira,38.3
01-05-1979,Satkhira,35.9
01-06-1979,Satkhira,41.4
01-03-1979,Srimangal,32.2
01-04-1979,Srimangal,35
01-05-1979,Srimangal,29.4
01-06-1979,Srimangal,****
01-03-1979,Sylhet,30.2
01-04-1979,Sylhet,30.1
01-05-1979,Sylhet,22.3
01-06-1979,Sylhet,35.8
02-03-1979,Barisal,30.6
02-04-1979,Barisal,37.5
02-05-1979,Barisal,32.7
02-06-1979,Barisal,36.7
02-03-1979,Bhola,****
02-04-1979,Bhola,****
02-05-1979,Bhola,****
02-06-1979,Bhola,****
02-03-1979,Bogra,30.7
02-04-1979,Bogra,38.3
02-05-1979,Bogra,29
02-06-1979,Bogra,40.7
02-03-1979,Ishurdi,30.3
02-04-1979,Ishurdi,39.8
02-05-1979,Ishurdi,32.2
02-06-1979,Ishurdi,36.7
02-03-1979,Jessore,30
02-04-1979,Jessore,35.6
02-05-1979,Jessore,****
02-06-1979,Jessore,42.6
02-03-1979,Khepupara,30.7
02-04-1979,Khepupara,34.6
02-05-1979,Khepupara,32.5
02-06-1979,Khepupara,35.1
02-03-1979,Khulna,30.8
02-04-1979,Khulna,39.2
02-05-1979,Khulna,36.3
02-06-1979,Khulna,39.9
02-03-1979,Patuakhali,31.5
02-04-1979,Patuakhali,31.5
02-05-1979,Patuakhali,31.5
02-06-1979,Patuakhali,37.4
02-03-1979,Rajshahi,28.6
02-04-1979,Rajshahi,38.4
02-05-1979,Rajshahi,34.4
02-06-1979,Rajshahi,41.7
02-03-1979,Rangpur,20.4
02-04-1979,Rangpur,****
02-05-1979,Rangpur,****
02-06-1979,Rangpur,****
02-03-1979,Satkhira,31.4
02-04-1979,Satkhira,37.2
02-05-1979,Satkhira,****
02-06-1979,Satkhira,40.6
02-03-1979,Srimangal,33.3
02-04-1979,Srimangal,35.7
02-05-1979,Srimangal,30
02-06-1979,Srimangal,****
02-03-1979,Sylhet,31.7
02-04-1979,Sylhet,33.3
02-05-1979,Sylhet,25.4
02-06-1979,Sylhet,35
03-03-1979,Barisal,30.3
03-04-1979,Barisal,37.5
03-05-1979,Barisal,34.1
03-06-1979,Barisal,36.6
03-03-1979,Bhola,****
03-04-1979,Bhola,****
03-05-1979,Bhola,****
03-06-1979,Bhola,****
03-03-1979,Bogra,32
03-04-1979,Bogra,38.8
03-05-1979,Bogra,****
03-06-1979,Bogra,41.1
03-03-1979,Ishurdi,30.3
03-04-1979,Ishurdi,39.2
03-05-1979,Ishurdi,39.4
03-06-1979,Ishurdi,36.7
03-03-1979,Jessore,30.8
03-04-1979,Jessore,36.1
03-05-1979,Jessore,35.3
03-06-1979,Jessore,43.4
03-03-1979,Khepupara,30.4
03-04-1979,Khepupara,35.4
03-05-1979,Khepupara,32.9
03-06-1979,Khepupara,35.1
03-03-1979,Khulna,31.7
03-04-1979,Khulna,39.3
03-05-1979,Khulna,35.8
03-06-1979,Khulna,34.6
03-03-1979,Patuakhali,31.3
03-04-1979,Patuakhali,31.3
03-05-1979,Patuakhali,31.3
03-06-1979,Patuakhali,37.4
03-03-1979,Rajshahi,30
03-04-1979,Rajshahi,39.2
03-05-1979,Rajshahi,38.4
03-06-1979,Rajshahi,41.7
03-03-1979,Rangpur,20.2
03-04-1979,Rangpur,28.4
03-05-1979,Rangpur,****
03-06-1979,Rangpur,****
03-03-1979,Satkhira,31.7
03-04-1979,Satkhira,39.6
03-05-1979,Satkhira,37.1
03-06-1979,Satkhira,43.3
03-03-1979,Srimangal,****
03-04-1979,Srimangal,36.1
03-05-1979,Srimangal,34
03-06-1979,Srimangal,****
03-03-1979,Sylhet,32.5
03-04-1979,Sylhet,33.9
03-05-1979,Sylhet,29.4
03-06-1979,Sylhet,33.6
04-03-1979,Barisal,31.9
04-04-1979,Barisal,38.4
04-05-1979,Barisal,34.2
04-06-1979,Barisal,36.7
04-03-1979,Bhola,****
04-04-1979,Bhola,****
04-05-1979,Bhola,****
04-06-1979,Bhola,****
04-03-1979,Bogra,31.4
04-04-1979,Bogra,39.3
04-05-1979,Bogra,38.9
04-06-1979,Bogra,42.9
04-03-1979,Ishurdi,30.8
04-04-1979,Ishurdi,41
04-05-1979,Ishurdi,40.4
04-06-1979,Ishurdi,32.9
04-03-1979,Jessore,32.4
04-04-1979,Jessore,36.2
04-05-1979,Jessore,****
04-06-1979,Jessore,42.7
04-03-1979,Khepupara,31.4
04-04-1979,Khepupara,34.8
04-05-1979,Khepupara,32.9
04-06-1979,Khepupara,35.2
04-03-1979,Khulna,32.9
04-04-1979,Khulna,40
04-05-1979,Khulna,36.1
04-06-1979,Khulna,38.9
04-03-1979,Patuakhali,31.5
04-04-1979,Patuakhali,31.5
04-05-1979,Patuakhali,31.5
04-06-1979,Patuakhali,37
04-03-1979,Rajshahi,30.8
04-04-1979,Rajshahi,40.6
04-05-1979,Rajshahi,39.5
04-06-1979,Rajshahi,43.5
04-03-1979,Rangpur,21.6
04-04-1979,Rangpur,****
04-05-1979,Rangpur,****
04-06-1979,Rangpur,****
04-03-1979,Satkhira,33
04-04-1979,Satkhira,39.1
04-05-1979,Satkhira,37.3
04-06-1979,Satkhira,41.1
04-03-1979,Srimangal,32.8
04-04-1979,Srimangal,37.2
04-05-1979,Srimangal,34.4
04-06-1979,Srimangal,****
04-03-1979,Sylhet,32.3
04-04-1979,Sylhet,33.3
04-05-1979,Sylhet,33.4
04-06-1979,Sylhet,35.6
05-03-1979,Barisal,32.3
05-04-1979,Barisal,35.1
05-05-1979,Barisal,34.8
05-06-1979,Barisal,37.3
05-03-1979,Bhola,****
05-04-1979,Bhola,****
05-05-1979,Bhola,****
05-06-1979,Bhola,****
05-03-1979,Bogra,32.2
05-04-1979,Bogra,****
05-05-1979,Bogra,39.4
05-06-1979,Bogra,41.2
05-03-1979,Ishurdi,31.4
05-04-1979,Ishurdi,39
05-05-1979,Ishurdi,40
05-06-1979,Ishurdi,43
05-03-1979,Jessore,33.2
05-04-1979,Jessore,****
05-05-1979,Jessore,****
05-06-1979,Jessore,40.8
05-03-1979,Khepupara,32.3
05-04-1979,Khepupara,32.4
05-05-1979,Khepupara,33.2
05-06-1979,Khepupara,35.4
05-03-1979,Khulna,33.4
05-04-1979,Khulna,36
05-05-1979,Khulna,36.4
05-06-1979,Khulna,38.9
05-03-1979,Patuakhali,32.5
05-04-1979,Patuakhali,32.5
05-05-1979,Patuakhali,32.5
05-06-1979,Patuakhali,37.5
05-03-1979,Rajshahi,32.5
05-04-1979,Rajshahi,37.7
05-05-1979,Rajshahi,40.6
05-06-1979,Rajshahi,42.8
05-03-1979,Rangpur,22.9
05-04-1979,Rangpur,24.4
05-05-1979,Rangpur,****
05-06-1979,Rangpur,****
05-03-1979,Satkhira,34.1
05-04-1979,Satkhira,36.7
05-05-1979,Satkhira,38.3
05-06-1979,Satkhira,40.4
05-03-1979,Srimangal,32.2
05-04-1979,Srimangal,37.2
05-05-1979,Srimangal,35.1
05-06-1979,Srimangal,31.9
05-03-1979,Sylhet,31.2
05-04-1979,Sylhet,34.1
05-05-1979,Sylhet,34.4
05-06-1979,Sylhet,36.4
06-03-1979,Barisal,34.1
06-04-1979,Barisal,34.2
06-05-1979,Barisal,35.4
06-06-1979,Barisal,32.4
06-03-1979,Bhola,****
06-04-1979,Bhola,****
06-05-1979,Bhola,****
06-06-1979,Bhola,****
06-03-1979,Bogra,33.9
06-04-1979,Bogra,37.9
06-05-1979,Bogra,39.8
06-06-1979,Bogra,40
06-03-1979,Ishurdi,33.2
06-04-1979,Ishurdi,38
06-05-1979,Ishurdi,40.8
06-06-1979,Ishurdi,40
06-03-1979,Jessore,34.3
06-04-1979,Jessore,36.3
06-05-1979,Jessore,36.4
06-06-1979,Jessore,37.9
06-03-1979,Khepupara,33.4
06-04-1979,Khepupara,31.7
06-05-1979,Khepupara,34.1
06-06-1979,Khepupara,31.6
06-03-1979,Khulna,34.8
06-04-1979,Khulna,36.1
06-05-1979,Khulna,36.2
06-06-1979,Khulna,35.2
06-03-1979,Patuakhali,34
06-04-1979,Patuakhali,34
06-05-1979,Patuakhali,34
06-06-1979,Patuakhali,31.7
06-03-1979,Rajshahi,33.3
06-04-1979,Rajshahi,37.9
06-05-1979,Rajshahi,41
06-06-1979,Rajshahi,40.8
06-03-1979,Rangpur,23.9
06-04-1979,Rangpur,37
06-05-1979,Rangpur,****
06-06-1979,Rangpur,****
06-03-1979,Satkhira,35
06-04-1979,Satkhira,36.6
06-05-1979,Satkhira,****
06-06-1979,Satkhira,38.1
06-03-1979,Srimangal,35
06-04-1979,Srimangal,35.7
06-05-1979,Srimangal,36.1
06-06-1979,Srimangal,36.3
06-03-1979,Sylhet,33.1
06-04-1979,Sylhet,31.6
06-05-1979,Sylhet,32.7
06-06-1979,Sylhet,35.3
07-03-1979,Barisal,35.4
07-04-1979,Barisal,33.6
07-05-1979,Barisal,35
07-06-1979,Barisal,32.4
07-03-1979,Bhola,****
07-04-1979,Bhola,****
07-05-1979,Bhola,****
07-06-1979,Bhola,****
07-03-1979,Bogra,35.6
07-04-1979,Bogra,38.3
07-05-1979,Bogra,38.1
07-06-1979,Bogra,35
07-03-1979,Ishurdi,35.2
07-04-1979,Ishurdi,38
07-05-1979,Ishurdi,40.3
07-06-1979,Ishurdi,34
07-03-1979,Jessore,35.6
07-04-1979,Jessore,36.9
07-05-1979,Jessore,30.1
07-06-1979,Jessore,33.5
07-03-1979,Khepupara,33.7
07-04-1979,Khepupara,32.7
07-05-1979,Khepupara,34.1
07-06-1979,Khepupara,31.2
07-03-1979,Khulna,36.2
07-04-1979,Khulna,35.6
07-05-1979,Khulna,36.7
07-06-1979,Khulna,31.9
07-03-1979,Patuakhali,34.5
07-04-1979,Patuakhali,34.5
07-05-1979,Patuakhali,34.5
07-06-1979,Patuakhali,33
07-03-1979,Rajshahi,35
07-04-1979,Rajshahi,37.1
07-05-1979,Rajshahi,41.7
07-06-1979,Rajshahi,35.5
07-03-1979,Rangpur,****
07-04-1979,Rangpur,37
07-05-1979,Rangpur,****
07-06-1979,Rangpur,****
07-03-1979,Satkhira,36.3
07-04-1979,Satkhira,35.8
07-05-1979,Satkhira,38.3
07-06-1979,Satkhira,35.6
07-03-1979,Srimangal,35.6
07-04-1979,Srimangal,35
07-05-1979,Srimangal,****
07-06-1979,Srimangal,34.4
07-03-1979,Sylhet,33.3
07-04-1979,Sylhet,32
07-05-1979,Sylhet,32.8
07-06-1979,Sylhet,32.2
08-03-1979,Barisal,35
08-04-1979,Barisal,33.3
08-05-1979,Barisal,35
08-06-1979,Barisal,31.9
08-03-1979,Bhola,****
08-04-1979,Bhola,****
08-05-1979,Bhola,****
08-06-1979,Bhola,****
08-03-1979,Bogra,35.7
08-04-1979,Bogra,35.6
08-05-1979,Bogra,35
08-06-1979,Bogra,35.7
08-03-1979,Ishurdi,35.8
08-04-1979,Ishurdi,****
08-05-1979,Ishurdi,38
08-06-1979,Ishurdi,34.7
08-03-1979,Jessore,36.3
08-04-1979,Jessore,33
08-05-1979,Jessore,38.3
08-06-1979,Jessore,32
08-03-1979,Khepupara,****
08-04-1979,Khepupara,32.8
08-05-1979,Khepupara,33.1
08-06-1979,Khepupara,27.9
08-03-1979,Khulna,35.1
08-04-1979,Khulna,33.9
08-05-1979,Khulna,36.2
08-06-1979,Khulna,****
08-03-1979,Patuakhali,34
08-04-1979,Patuakhali,34
08-05-1979,Patuakhali,34
08-06-1979,Patuakhali,31.6
08-03-1979,Rajshahi,34.6
08-04-1979,Rajshahi,36.5
08-05-1979,Rajshahi,38.5
08-06-1979,Rajshahi,37.7
08-03-1979,Rangpur,26
08-04-1979,Rangpur,36.6
08-05-1979,Rangpur,****
08-06-1979,Rangpur,****
08-03-1979,Satkhira,36.2
08-04-1979,Satkhira,33.5
08-05-1979,Satkhira,37.6
08-06-1979,Satkhira,****
08-03-1979,Srimangal,25.6
08-04-1979,Srimangal,35.1
08-05-1979,Srimangal,35
08-06-1979,Srimangal,31.9
08-03-1979,Sylhet,34.5
08-04-1979,Sylhet,33.3
08-05-1979,Sylhet,32.4
08-06-1979,Sylhet,27.2
09-03-1979,Barisal,32.9
09-04-1979,Barisal,36.7
09-05-1979,Barisal,34.4
09-06-1979,Barisal,35.8
09-03-1979,Bhola,****
09-04-1979,Bhola,****
09-05-1979,Bhola,****
09-06-1979,Bhola,****
09-03-1979,Bogra,30
09-04-1979,Bogra,36.7
09-05-1979,Bogra,37.2
09-06-1979,Bogra,35
